om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,2005,01,01,2005-01-01,16:30:00,3,IL,17,1,0.75,0,0,0.0,0.0,40.02,-90.43,0.0,0.0,0,0,0,0,0,17,0,0,0
3,2005,01,04,2005-01-04,03:24:00,3,MO,29,1,1.0,0,0,0.0,0.0,36.5,-94.27,0.0,0.0,0,0,0,0,0,119,0,0,0
2,2005,01,04,2005-01-04,03:24:00,3,AR,5,1,1.0,0,0,0.0,0.0,36.45,-94.27,0.0,0.0,0,0,0,0,0,7,0,0,0
4,2005,01,04,2005-01-04,09:30:00,3,MO,29,2,1.0,0,0,0.0,0.0,36.5,-94.27,0.0,0.0,0,0,0,0,0,119,0,0,0
5,2005,01,04,2005-01-04,18:20:00,3,TX,48,1,1.0,0,0,0.0,0.0,33.52,-101.85,0.0,0.0,0,0,0,0,0,303,0,0,0
6,2005,01,04,2005-01-04,22:00:00,3,TX,48,2,0.75,0,0,0.0,0.0,33.23,-102.28,0.0,0.0,0,0,0,0,0,445,0,0,0
7,2005,01,04,2005-01-04,22:45:00,3,TX,48,3,1.0,0,0,0.0,0.0,32.6,-102.65,0.0,0.0,0,0,0,0,0,165,0,0,0
8,2005,01,12,2005-01-12,11:35:00,3,MO,29,3,0.88,0,0,0.0,0.0,40.52,-92.52,0.0,0.0,0,0,0,0,0,197,0,0,0
9,2005,01,12,2005-01-12,11:40:00,3,IA,19,1,0.88,0,0,0.0,0.0,40.63,-92.42,0.0,0.0,0,0,0,0,0,51,0,0,0
10,2005,01,12,2005-01-12,14:52:00,3,MO,29,4,0.75,0,0,0.0,0.0,38.7,-93.23,0.0,0.0,0,0,0,0,0,159,0,0,0
11,2005,01,12,2005-01-12,15:50:00,3,MO,29,5,0.75,0,0,0.0,0.0,37.38,-93.55,0.0,0.0,0,0,0,0,0,77,0,0,0
12,2005,01,12,2005-01-12,15:55:00,3,MO,29,6,0.88,0,0,0.0,0.0,37.53,-93.43,0.0,0.0,0,0,0,0,0,167,0,0,0
13,2005,01,12,2005-01-12,16:00:00,3,MO,29,7,0.75,0,0,0.0,0.0,38.1,-93.05,0.0,0.0,0,0,0,0,0,29,0,0,0
14,2005,01,12,2005-01-12,16:24:00,3,OK,40,1,0.75,0,0,0.0,0.0,34.52,-97.95,0.0,0.0,0,0,0,0,0,137,0,0,0
15,2005,01,12,2005-01-12,16:30:00,3,MO,29,8,1.0,0,0,0.0,0.0,37.82,-93.17,0.0,0.0,0,0,0,0,0,59,0,0,0
16,2005,01,12,2005-01-12,16:45:00,3,MO,29,9,0.75,0,0,0.0,0.0,37.97,-92.98,0.0,0.0,0,0,0,0,0,29,0,0,0
17,2005,01,12,2005-01-12,16:48:00,3,OK,40,2,0.88,0,0,0.0,0.0,35.75,-95.03,0.0,0.0,0,0,0,0,0,21,0,0,0
18,2005,01,12,2005-01-12,16:55:00,3,MO,29,10,0.75,0,0,0.0,0.0,38.0,-92.75,0.0,0.0,0,0,0,0,0,29,0,0,0
20,2005,01,12,2005-01-12,17:00:00,3,TX,48,4,1.0,0,0,0.0,0.0,32.77,-96.6,0.0,0.0,0,0,0,0,0,113,0,0,0
19,2005,01,12,2005-01-12,17:00:00,3,IL,17,2,1.0,0,0,0.0,0.0,40.2,-91.22,0.0,0.0,0,0,0,0,0,1,0,0,0
21,2005,01,12,2005-01-12,17:03:00,3,MO,29,11,0.88,0,0,0.0,0.0,38.23,-92.73,0.0,0.0,0,0,0,0,0,29,0,0,0
22,2005,01,12,2005-01-12,17:15:00,3,TX,48,5,1.25,0,0,0.0,0.0,33.02,-96.72,0.0,0.0,0,0,0,0,0,85,0,0,0
23,2005,01,12,2005-01-12,17:21:00,3,OK,40,3,0.88,0,0,0.0,0.0,36.08,-94.62,0.0,0.0,0,0,0,0,0,1,0,0,0
24,2005,01,12,2005-01-12,17:30:00,3,MO,29,12,0.75,0,0,0.0,0.0,38.23,-92.47,0.0,0.0,0,0,0,0,0,131,0,0,0
25,2005,01,12,2005-01-12,17:32:00,3,MO,29,13,0.75,0,0,0.0,0.0,38.38,-92.28,0.0,0.0,0,0,0,0,0,51,0,0,0
26,2005,01,12,2005-01-12,17:37:00,3,OK,40,4,0.75,0,0,0.0,0.0,35.42,-94.8,0.0,0.0,0,0,0,0,0,135,0,0,0
27,2005,01,12,2005-01-12,18:45:00,3,OK,40,5,1.75,0,0,0.0,0.0,34.02,-95.37,0.0,0.0,0,0,0,0,0,23,0,0,0
28,2005,01,12,2005-01-12,20:35:00,3,MO,29,14,0.75,0,0,0.0,0.0,38.8,-91.13,0.0,0.0,0,0,0,0,0,219,0,0,0
29,2005,01,12,2005-01-12,21:03:00,3,MO,29,15,1.75,0,0,0.0,0.0,39.05,-90.75,0.0,0.0,0,0,0,0,0,113,0,0,0
30,2005,01,12,2005-01-12,21:40:00,3,MI,26,1,0.88,0,0,0.005,0.0,43.47,-85.95,0.0,0.0,0,0,0,0,0,123,0,0,0
31,2005,01,12,2005-01-12,22:25:00,3,LA,22,1,0.75,0,0,0.0,0.0,32.6,-93.33,0.0,0.0,0,0,0,0,0,119,0,0,0
32,2005,01,12,2005-01-12,22:35:00,3,LA,22,2,0.88,0,0,0.0,0.0,32.68,-93.22,0.0,0.0,0,0,0,0,0,119,0,0,0
