om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1997,01,04,1997-01-04,16:50:00,3,MO,29,1,0.75,0,0,0.0,0.0,37.17,-90.72,0.0,0.0,0,0,0,0,0,223,0,0,0
2,1997,01,04,1997-01-04,17:45:00,3,MO,29,2,1.0,0,0,0.0,0.0,37.17,-89.97,0.0,0.0,0,0,0,0,0,17,0,0,0
3,1997,01,04,1997-01-04,18:15:00,3,TN,47,1,0.75,0,0,0.0,0.0,35.35,-89.9,0.0,0.0,0,0,0,0,0,157,0,0,0
4,1997,01,04,1997-01-04,18:40:00,3,TN,47,2,1.0,0,0,0.0,0.0,35.37,-89.78,0.0,0.0,0,0,0,0,0,157,0,0,0
5,1997,01,04,1997-01-04,19:00:00,3,MS,28,1,0.75,0,0,0.0,0.0,34.82,-90.0,0.0,0.0,0,0,0,0,0,33,0,0,0
6,1997,01,04,1997-01-04,19:13:00,3,LA,22,2,0.75,0,0,0.0,0.0,32.48,-93.75,0.0,0.0,0,0,0,0,0,17,0,0,0
7,1997,01,04,1997-01-04,19:20:00,3,LA,22,3,0.88,0,0,0.0,0.0,32.28,-93.82,0.0,0.0,0,0,0,0,0,31,0,0,0
8,1997,01,04,1997-01-04,19:50:00,3,LA,22,5,0.75,0,0,0.0,0.0,32.53,-93.25,0.0,0.0,0,0,0,0,0,119,0,0,0
9,1997,01,04,1997-01-04,20:05:00,3,LA,22,6,0.75,0,0,0.0,0.0,32.27,-93.35,0.0,0.0,0,0,0,0,0,13,0,0,0
10,1997,01,04,1997-01-04,20:24:00,3,LA,22,7,0.75,0,0,0.0,0.0,32.53,-92.78,0.0,0.0,0,0,0,0,0,61,0,0,0
11,1997,01,04,1997-01-04,21:15:00,3,LA,22,8,0.75,0,0,0.0,0.0,32.52,-92.37,0.0,0.0,0,0,0,0,0,73,0,0,0
12,1997,01,04,1997-01-04,21:20:00,3,LA,22,9,0.88,0,0,0.0,0.0,32.5,-92.12,0.0,0.0,0,0,0,0,0,73,0,0,0
13,1997,01,04,1997-01-04,21:40:00,3,TN,47,3,0.75,0,0,0.0,0.0,36.4,-86.45,0.0,0.0,0,0,0,0,0,165,0,0,0
14,1997,01,05,1997-01-05,01:05:00,3,TN,47,4,0.75,0,0,0.0,0.0,35.23,-85.13,0.0,0.0,0,0,0,0,0,65,0,0,0
