om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,2003,01,22,2003-01-22,04:45:00,3,AL,1,1,1.75,0,0,0.003,0.0,33.03,-86.92,0.0,0.0,0,0,0,0,0,7,0,0,0
2,2003,01,22,2003-01-22,06:15:00,3,AL,1,2,0.75,0,0,0.0,0.0,32.62,-85.47,0.0,0.0,0,0,0,0,0,81,0,0,0
1631,2003,01,22,2003-01-22,08:15:00,3,GA,13,1,0.75,0,0,0.0,0.0,32.55,-83.6,0.0,0.0,0,0,0,0,0,153,0,0,0
1632,2003,01,22,2003-01-22,09:08:00,3,GA,13,2,0.75,0,0,0.0,0.0,32.15,-83.88,0.0,0.0,0,0,0,0,0,93,0,0,0
2631,2003,02,03,2003-02-03,10:43:00,3,IL,17,1,0.88,0,0,0.0,0.0,40.1,-89.97,0.0,0.0,0,0,0,0,0,129,0,0,0
11955,2003,02,14,2003-02-14,16:00:00,3,TX,48,1,0.75,0,0,0.001,0.0,29.73,-95.37,0.0,0.0,0,0,0,0,0,201,0,0,0
11956,2003,02,14,2003-02-14,16:05:00,3,TX,48,2,1.75,0,0,0.005,0.0,30.02,-95.08,0.0,0.0,0,0,0,0,0,201,0,0,0
11957,2003,02,14,2003-02-14,16:10:00,3,TX,48,3,1.0,0,0,0.003,0.0,29.78,-95.23,0.0,0.0,0,0,0,0,0,201,0,0,0
11958,2003,02,14,2003-02-14,16:30:00,3,TX,48,4,0.75,0,0,0.001,0.0,30.05,-94.88,0.0,0.0,0,0,0,0,0,291,0,0,0
11959,2003,02,14,2003-02-14,16:40:00,3,TX,48,5,0.75,0,0,0.001,0.0,30.15,-94.73,0.0,0.0,0,0,0,0,0,291,0,0,0
3529,2003,02,14,2003-02-14,19:19:00,3,KS,20,1,0.75,0,0,0.0,0.0,38.77,-95.0,0.0,0.0,0,0,0,0,0,91,0,0,0
6093,2003,02,14,2003-02-14,20:17:00,3,MO,29,1,1.0,0,0,0.0,0.0,39.08,-94.43,0.0,0.0,0,0,0,0,0,95,0,0,0
6094,2003,02,14,2003-02-14,20:55:00,3,MO,29,2,0.75,0,0,0.0,0.0,39.28,-93.98,0.0,0.0,0,0,0,0,0,177,0,0,0
9718,2003,02,14,2003-02-14,23:35:00,3,OK,40,1,0.75,0,0,0.0,0.0,35.8,-96.5,0.0,0.0,0,0,0,0,0,37,0,0,0
9719,2003,02,14,2003-02-14,23:42:00,3,OK,40,2,0.88,0,0,0.0,0.0,35.83,-96.38,0.0,0.0,0,0,0,0,0,37,0,0,0
9720,2003,02,15,2003-02-15,00:20:00,3,OK,40,3,0.75,0,0,0.0,0.0,36.02,-95.93,0.0,0.0,0,0,0,0,0,143,0,0,0
9722,2003,02,15,2003-02-15,00:35:00,3,OK,40,5,0.75,0,0,0.0,0.0,35.9,-96.0,0.0,0.0,0,0,0,0,0,143,0,0,0
9721,2003,02,15,2003-02-15,00:35:00,3,OK,40,4,0.75,0,0,0.0,0.0,36.23,-95.68,0.0,0.0,0,0,0,0,0,131,0,0,0
9723,2003,02,15,2003-02-15,01:20:00,3,OK,40,6,0.88,0,0,0.0,0.0,36.3,-95.32,0.0,0.0,0,0,0,0,0,97,0,0,0
6095,2003,02,15,2003-02-15,02:15:00,3,MO,29,3,0.75,0,0,0.0,0.0,36.85,-94.6,0.0,0.0,0,0,0,0,0,145,0,0,0
6096,2003,02,15,2003-02-15,04:00:00,3,MO,29,4,0.88,0,0,0.0,0.0,37.55,-93.28,0.0,0.0,0,0,0,0,0,167,0,0,0
6098,2003,02,15,2003-02-15,04:05:00,3,MO,29,6,0.75,0,0,0.0,0.0,37.35,-93.18,0.0,0.0,0,0,0,0,0,77,0,0,0
6097,2003,02,15,2003-02-15,04:05:00,3,MO,29,5,0.75,0,0,0.0,0.0,37.45,-93.15,0.0,0.0,0,0,0,0,0,59,0,0,0
11960,2003,02,15,2003-02-15,14:15:00,3,TX,48,6,0.75,0,0,0.0,0.0,29.47,-98.43,0.0,0.0,0,0,0,0,0,29,0,0,0
11961,2003,02,15,2003-02-15,19:45:00,3,TX,48,7,0.75,0,0,0.0,0.0,27.65,-98.08,0.0,0.0,0,0,0,0,0,249,0,0,0
11962,2003,02,20,2003-02-20,07:10:00,3,TX,48,8,1.25,0,0,0.0,0.0,29.25,-98.33,0.0,0.0,0,0,0,0,0,29,0,0,0
11963,2003,02,20,2003-02-20,07:20:00,3,TX,48,9,0.75,0,0,0.0,0.0,29.13,-98.17,0.0,0.0,0,0,0,0,0,493,0,0,0
11964,2003,02,20,2003-02-20,11:30:00,3,TX,48,10,0.88,0,0,0.0,0.0,29.45,-96.95,0.0,0.0,0,0,0,0,0,285,0,0,0
11965,2003,02,21,2003-02-21,05:25:00,3,TX,48,11,0.75,0,0,0.005,0.0,28.83,-96.55,0.0,0.0,0,0,0,0,0,239,0,0,0
11966,2003,02,21,2003-02-21,06:55:00,3,TX,48,12,0.75,0,0,0.005,0.0,30.7,-94.93,0.0,0.0,0,0,0,0,0,373,0,0,0
11967,2003,02,21,2003-02-21,09:59:00,3,TX,48,13,0.75,0,0,0.0,0.0,30.92,-94.6,0.0,0.0,0,0,0,0,0,457,0,0,0
11969,2003,02,21,2003-02-21,13:40:00,3,TX,48,15,0.75,0,0,0.005,0.0,29.8,-95.8,0.0,0.0,0,0,0,0,0,157,0,0,0
11968,2003,02,21,2003-02-21,13:40:00,3,TX,48,14,0.88,0,0,0.0,0.0,31.78,-97.58,0.0,0.0,0,0,0,0,0,35,0,0,0
11970,2003,02,21,2003-02-21,13:45:00,3,TX,48,16,0.75,0,0,0.005,0.0,29.68,-95.9,0.0,0.0,0,0,0,0,0,157,0,0,0
11971,2003,02,21,2003-02-21,13:47:00,3,TX,48,17,0.75,0,0,0.005,0.0,29.8,-95.8,0.0,0.0,0,0,0,0,0,201,0,0,0
11972,2003,02,21,2003-02-21,14:14:00,3,TX,48,18,0.75,0,0,0.005,0.0,29.73,-95.37,0.0,0.0,0,0,0,0,0,201,0,0,0
11973,2003,02,21,2003-02-21,14:20:00,3,TX,48,19,0.75,0,0,0.01,0.0,30.08,-95.42,0.0,0.0,0,0,0,0,0,201,0,0,0
11974,2003,02,21,2003-02-21,14:43:00,3,TX,48,20,1.75,0,0,0.01,0.0,30.15,-95.2,0.0,0.0,0,0,0,0,0,339,0,0,0
11975,2003,02,21,2003-02-21,15:00:00,3,TX,48,21,0.75,0,0,0.005,0.0,30.28,-95.1,0.0,0.0,0,0,0,0,0,291,0,0,0
11976,2003,02,21,2003-02-21,15:13:00,3,TX,48,22,0.75,0,0,0.005,0.0,30.35,-95.1,0.0,0.0,0,0,0,0,0,291,0,0,0
11977,2003,02,21,2003-02-21,15:15:00,3,TX,48,23,1.25,0,0,0.01,0.0,30.35,-95.07,0.0,0.0,0,0,0,0,0,291,0,0,0
11978,2003,02,21,2003-02-21,15:20:00,3,TX,48,24,0.75,0,0,0.005,0.0,30.92,-94.83,0.0,0.0,0,0,0,0,0,373,0,0,0
11979,2003,02,21,2003-02-21,15:53:00,3,TX,48,25,0.75,0,0,0.005,0.0,30.7,-94.93,0.0,0.0,0,0,0,0,0,373,0,0,0
1392,2003,02,21,2003-02-21,18:37:00,3,FL,12,1,1.0,0,0,0.0,0.0,29.48,-81.67,0.0,0.0,0,0,0,0,0,107,0,0,0
7374,2003,02,21,2003-02-21,21:55:00,3,MS,28,1,0.75,0,0,0.001,0.0,31.6,-90.05,0.0,0.0,0,0,0,0,0,77,0,0,0
