om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,2006,01,01,2006-01-01,15:25:00,3,AL,1,1,0.88,0,0,0.0,0.0,30.4,-88.23,0.0,0.0,0,0,0,0,0,97,0,0,0
2,2006,01,01,2006-01-01,15:35:00,3,AL,1,2,1.5,0,0,0.0,0.0,30.58,-88.13,0.0,0.0,0,0,0,0,0,97,0,0,0
3,2006,01,01,2006-01-01,16:00:00,3,AL,1,3,0.88,0,0,0.0,0.0,31.4,-86.62,0.0,0.0,0,0,0,0,0,39,0,0,0
4,2006,01,01,2006-01-01,16:20:00,3,AL,1,4,1.0,0,0,0.0,0.0,30.5,-88.23,0.0,0.0,0,0,0,0,0,97,0,0,0
5,2006,01,01,2006-01-01,19:00:00,3,FL,12,1,0.75,0,0,0.0,0.0,30.8,-86.42,0.0,0.0,0,0,0,0,0,91,0,0,0
6,2006,01,01,2006-01-01,20:26:00,3,MN,27,1,0.88,0,0,0.0,0.0,46.5,-92.68,0.0,0.0,0,0,0,0,0,17,0,0,0
7,2006,01,02,2006-01-02,01:20:00,3,MO,29,1,0.75,0,0,0.0,0.0,39.42,-92.43,0.0,0.0,0,0,0,0,0,175,0,0,0
8,2006,01,02,2006-01-02,02:07:00,3,IN,18,1,0.88,0,0,0.0,0.0,37.98,-87.38,0.0,0.0,0,0,0,0,0,173,0,0,0
9,2006,01,02,2006-01-02,02:15:00,3,MO,29,2,1.75,0,0,0.0,0.0,38.4,-91.35,0.0,0.0,0,0,0,0,0,71,0,0,0
10,2006,01,02,2006-01-02,02:30:00,3,MO,29,3,1.0,0,0,0.0,0.0,38.52,-91.05,0.0,0.0,0,0,0,0,0,71,0,0,0
11,2006,01,02,2006-01-02,02:35:00,3,MO,29,4,0.88,0,0,0.0,0.0,38.97,-92.73,0.0,0.0,0,0,0,0,0,53,0,0,0
12,2006,01,02,2006-01-02,02:45:00,3,MO,29,5,1.0,0,0,0.0,0.0,38.98,-90.98,0.0,0.0,0,0,0,0,0,113,0,0,0
13,2006,01,02,2006-01-02,03:45:00,3,MO,29,6,0.75,0,0,0.0,0.0,38.48,-91.0,0.0,0.0,0,0,0,0,0,71,0,0,0
14,2006,01,02,2006-01-02,03:55:00,3,MO,29,7,1.0,0,0,0.0,0.0,39.0,-91.02,0.0,0.0,0,0,0,0,0,113,0,0,0
15,2006,01,02,2006-01-02,04:32:00,3,MO,29,8,0.88,0,0,0.0,0.0,38.85,-90.67,0.0,0.0,0,0,0,0,0,183,0,0,0
16,2006,01,02,2006-01-02,04:55:00,3,MO,29,9,0.88,0,0,0.0,0.0,37.65,-90.7,0.0,0.0,0,0,0,0,0,93,0,0,0
17,2006,01,02,2006-01-02,05:00:00,3,IL,17,1,0.75,0,0,0.0,0.0,39.03,-90.67,0.0,0.0,0,0,0,0,0,13,0,0,0
18,2006,01,02,2006-01-02,05:01:00,3,MO,29,10,0.75,0,0,0.0,0.0,38.72,-90.68,0.0,0.0,0,0,0,0,0,183,0,0,0
19,2006,01,02,2006-01-02,05:10:00,3,MO,29,11,0.75,0,0,0.0,0.0,38.75,-90.58,0.0,0.0,0,0,0,0,0,183,0,0,0
20,2006,01,02,2006-01-02,05:11:00,3,MO,29,12,0.75,0,0,0.0,0.0,38.23,-90.57,0.0,0.0,0,0,0,0,0,99,0,0,0
21,2006,01,02,2006-01-02,06:30:00,3,GA,13,1,1.0,0,0,0.0,0.0,31.32,-82.92,0.0,0.0,0,0,0,0,0,3,0,0,0
22,2006,01,02,2006-01-02,07:02:00,3,IL,17,2,1.0,0,0,0.0,0.0,38.72,-89.77,0.0,0.0,0,0,0,0,0,119,0,0,0
23,2006,01,02,2006-01-02,09:58:00,3,IL,17,3,0.75,0,0,0.0,0.0,38.52,-88.23,0.0,0.0,0,0,0,0,0,191,0,0,0
25,2006,01,02,2006-01-02,10:50:00,3,GA,13,3,0.75,0,0,0.0,0.0,32.02,-84.77,0.0,0.0,0,0,0,0,0,259,0,0,0
24,2006,01,02,2006-01-02,10:50:00,3,GA,13,2,0.75,0,0,0.0,0.0,32.07,-84.62,0.0,0.0,0,0,0,0,0,307,0,0,0
26,2006,01,02,2006-01-02,10:55:00,3,IN,18,2,0.88,0,0,0.0,0.0,37.88,-87.97,0.0,0.0,0,0,0,0,0,129,0,0,0
27,2006,01,02,2006-01-02,11:30:00,3,IN,18,3,0.75,0,0,0.0,0.0,37.98,-87.55,0.0,0.0,0,0,0,0,0,163,0,0,0
28,2006,01,02,2006-01-02,11:40:00,3,KY,21,1,0.75,0,0,0.0,0.0,37.33,-87.5,0.0,0.0,0,0,0,0,0,107,0,0,0
29,2006,01,02,2006-01-02,11:42:00,3,IN,18,4,0.88,0,0,0.0,0.0,39.47,-87.4,0.0,0.0,0,0,0,0,0,167,0,0,0
30,2006,01,02,2006-01-02,11:43:00,3,IN,18,5,0.75,0,0,0.0,0.0,39.17,-87.28,0.0,0.0,0,0,0,0,0,153,0,0,0
31,2006,01,02,2006-01-02,11:48:00,3,IN,18,6,1.25,0,0,0.0,0.0,38.08,-87.12,0.0,0.0,0,0,0,0,0,173,0,0,0
32,2006,01,02,2006-01-02,11:59:00,3,IN,18,7,0.75,0,0,0.0,0.0,38.3,-86.98,0.0,0.0,0,0,0,0,0,37,0,0,0
33,2006,01,02,2006-01-02,12:00:00,3,GA,13,4,1.0,0,0,0.0,0.0,31.72,-82.2,0.0,0.0,0,0,0,0,0,1,0,0,0
35,2006,01,02,2006-01-02,12:10:00,3,GA,13,5,0.75,0,0,0.0,0.0,32.37,-81.6,0.0,0.0,0,0,0,0,0,31,0,0,0
34,2006,01,02,2006-01-02,12:10:00,3,IN,18,8,0.75,0,0,0.0,0.0,38.3,-86.95,0.0,0.0,0,0,0,0,0,37,0,0,0
36,2006,01,02,2006-01-02,12:18:00,3,IN,18,9,0.75,0,0,0.0,0.0,37.93,-86.98,0.0,0.0,0,0,0,0,0,147,0,0,0
37,2006,01,02,2006-01-02,12:29:00,3,IN,18,10,1.0,0,0,0.0,0.0,38.37,-86.92,0.0,0.0,0,0,0,0,0,37,0,0,0
38,2006,01,02,2006-01-02,12:35:00,3,KY,21,2,1.75,0,0,0.0,0.0,37.42,-86.33,0.0,0.0,0,0,0,0,0,85,0,0,0
39,2006,01,02,2006-01-02,12:40:00,3,KY,21,3,0.75,0,0,0.0,0.0,37.38,-86.38,0.0,0.0,0,0,0,0,0,85,0,0,0
41,2006,01,02,2006-01-02,12:50:00,3,KY,21,4,0.75,0,0,0.0,0.0,37.48,-86.3,0.0,0.0,0,0,0,0,0,85,0,0,0
40,2006,01,02,2006-01-02,12:50:00,3,IN,18,11,0.75,0,0,0.0,0.0,38.48,-86.72,0.0,0.0,0,0,0,0,0,37,0,0,0
