om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,2005,01,04,2005-01-04,22:35:00,3,TX,48,1,52.0,0,0,0.01,0.0,32.38,-102.9,0.0,0.0,0,0,0,0,0,3,0,0,0,
2,2005,01,07,2005-01-07,17:20:00,3,MS,28,1,50.0,0,0,0.02,0.0,32.37,-90.2,0.0,0.0,0,0,0,0,0,49,0,0,0,
3,2005,01,07,2005-01-07,19:26:00,3,MS,28,2,75.0,0,0,0.2,0.0,31.48,-90.15,0.0,0.0,0,0,0,0,0,77,0,0,0,
4,2005,01,07,2005-01-07,20:17:00,3,MS,28,3,66.0,0,0,0.5,0.0,31.6,-89.58,0.0,0.0,0,0,0,0,0,31,0,0,0,
5,2005,01,07,2005-01-07,20:20:00,3,MS,28,4,70.0,0,0,0.05,0.0,31.67,-89.55,0.0,0.0,0,0,0,0,0,31,0,0,0,
6,2005,01,07,2005-01-07,20:35:00,3,MS,28,5,62.0,0,0,0.01,0.0,31.55,-89.5,0.0,0.0,0,0,0,0,0,31,0,0,0,
7,2005,01,07,2005-01-07,21:20:00,3,MS,28,6,70.0,0,0,0.08,0.0,32.33,-88.75,0.0,0.0,0,0,0,0,0,75,0,0,0,
8,2005,01,07,2005-01-07,21:30:00,3,MS,28,7,64.0,0,0,0.02,0.0,31.98,-88.82,0.0,0.0,0,0,0,0,0,23,0,0,0,
9,2005,01,07,2005-01-07,21:55:00,3,MS,28,8,57.0,0,0,0.005,0.0,31.27,-89.32,0.0,0.0,0,0,0,0,0,35,0,0,0,
10,2005,01,09,2005-01-09,01:00:00,3,HI,15,1,65.0,0,0,0.1,0.0,21.9,-159.53,0.0,0.0,0,0,0,0,0,7,0,0,0,
11,2005,01,09,2005-01-09,03:30:00,3,HI,15,2,55.0,0,0,0.0,0.0,21.58,-158.12,0.0,0.0,0,0,0,0,0,3,0,0,0,
12,2005,01,12,2005-01-12,16:00:00,3,OK,40,1,61.0,0,0,0.0,0.0,35.43,-95.35,0.0,0.0,0,0,0,0,0,91,0,0,0,
13,2005,01,12,2005-01-12,16:15:00,3,TX,48,2,50.0,0,0,0.0,0.0,33.37,-95.68,0.0,0.0,0,0,0,0,0,119,0,0,0,
14,2005,01,12,2005-01-12,16:42:00,3,MO,29,1,60.0,0,0,0.0,0.0,37.0,-93.72,0.0,0.0,0,0,0,0,0,109,0,0,0,
15,2005,01,12,2005-01-12,16:55:00,3,MO,29,2,70.0,0,0,0.0,0.0,38.0,-92.77,0.0,0.0,0,0,0,0,0,29,0,0,0,
16,2005,01,12,2005-01-12,17:31:00,3,OK,40,2,52.0,0,0,0.0,0.0,35.47,-94.8,0.0,0.0,0,0,0,0,0,135,0,0,0,
17,2005,01,12,2005-01-12,17:45:00,3,TX,48,3,50.0,0,0,0.0,0.0,32.98,-96.33,0.0,0.0,0,0,0,0,0,397,0,0,0,
18,2005,01,12,2005-01-12,18:00:00,3,AR,5,1,70.0,1,0,0.25,0.0,36.35,-94.28,0.0,0.0,0,0,0,0,0,7,0,0,0,
19,2005,01,12,2005-01-12,18:39:00,3,AR,5,2,61.0,0,0,0.0,0.0,36.1,-94.0,0.0,0.0,0,0,0,0,0,143,0,0,0,
20,2005,01,12,2005-01-12,18:45:00,3,AR,5,3,61.0,0,0,0.0,0.0,35.5,-93.82,0.0,0.0,0,0,0,0,0,47,0,0,0,
21,2005,01,12,2005-01-12,19:20:00,3,AR,5,4,50.0,0,0,0.0,0.0,35.63,-93.45,0.0,0.0,0,0,0,0,0,71,0,0,0,
22,2005,01,12,2005-01-12,19:29:00,3,IL,17,1,56.0,0,0,0.0,0.0,41.75,-88.45,0.0,0.0,0,0,0,0,0,89,0,0,0,
23,2005,01,12,2005-01-12,19:45:00,3,IL,17,2,60.0,0,0,0.01,0.0,41.75,-88.45,0.0,0.0,0,0,0,0,0,89,0,0,0,
24,2005,01,12,2005-01-12,20:00:00,3,AR,5,5,50.0,0,0,0.0,0.0,36.1,-92.95,0.0,0.0,0,0,0,0,0,101,0,0,0,
25,2005,01,12,2005-01-12,20:15:00,3,AR,5,6,50.0,0,0,0.0,0.0,36.15,-92.9,0.0,0.0,0,0,0,0,0,9,0,0,0,
26,2005,01,12,2005-01-12,20:20:00,3,AR,5,7,65.0,0,0,0.0,0.0,36.15,-92.85,0.0,0.0,0,0,0,0,0,89,0,0,0,
27,2005,01,12,2005-01-12,20:40:00,3,AR,5,8,50.0,0,0,0.0,0.0,36.38,-92.47,0.0,0.0,0,0,0,0,0,5,0,0,0,
28,2005,01,12,2005-01-12,21:30:00,3,MO,29,3,70.0,0,0,0.05,0.0,37.2,-91.97,0.0,0.0,0,0,0,0,0,215,0,0,0,
29,2005,01,12,2005-01-12,22:15:00,3,LA,22,1,56.0,0,0,0.0,0.0,32.43,-93.62,0.0,0.0,0,0,0,0,0,15,0,0,0,
30,2005,01,12,2005-01-12,22:20:00,3,MO,29,4,65.0,0,0,0.0,0.0,37.38,-91.53,0.0,0.0,0,0,0,0,0,203,0,0,0,
31,2005,01,12,2005-01-12,22:35:00,3,AR,5,9,50.0,0,0,0.0,0.0,35.03,-92.92,0.0,0.0,0,0,0,0,0,105,0,0,0,
33,2005,01,12,2005-01-12,23:00:00,3,AR,5,10,50.0,0,0,0.0,0.0,35.15,-92.75,0.0,0.0,0,0,0,0,0,29,0,0,0,
32,2005,01,12,2005-01-12,23:00:00,3,TX,48,4,60.0,0,0,0.02,0.0,31.43,-94.83,0.0,0.0,0,0,0,0,0,5,0,0,0,
34,2005,01,12,2005-01-12,23:10:00,3,TX,48,5,58.0,0,0,0.005,0.0,32.07,-94.25,0.0,0.0,0,0,0,0,0,365,0,0,0,
35,2005,01,12,2005-01-12,23:30:00,3,AR,5,11,50.0,0,0,0.0,0.0,34.77,-92.25,0.0,0.0,0,0,0,0,0,119,0,0,0,
36,2005,01,12,2005-01-12,23:45:00,3,IL,17,3,50.0,0,0,0.0,0.0,39.52,-89.05,0.0,0.0,0,0,0,0,0,21,0,0,0,
37,2005,01,13,2005-01-13,00:51:00,3,IL,17,4,55.0,0,0,0.0,0.0,38.93,-89.1,0.0,0.0,0,0,0,0,0,51,0,0,0,
39,2005,01,13,2005-01-13,01:00:00,3,IL,17,6,55.0,0,0,0.0,0.0,38.95,-88.95,0.0,0.0,0,0,0,0,0,51,0,0,0,
38,2005,01,13,2005-01-13,01:00:00,3,IL,17,5,55.0,0,0,0.0,0.0,38.82,-89.13,0.0,0.0,0,0,0,0,0,121,0,0,0,
40,2005,01,13,2005-01-13,01:01:00,3,IL,17,7,55.0,0,0,0.0,0.0,38.82,-89.12,0.0,0.0,0,0,0,0,0,121,0,0,0,
41,2005,01,13,2005-01-13,01:03:00,3,IL,17,8,55.0,0,0,0.0,0.0,38.82,-89.1,0.0,0.0,0,0,0,0,0,121,0,0,0,
43,2005,01,13,2005-01-13,01:05:00,3,IL,17,10,60.0,0,0,0.0,0.0,39.12,-88.53,0.0,0.0,0,0,0,0,0,49,0,0,0,
42,2005,01,13,2005-01-13,01:05:00,3,IL,17,9,60.0,0,0,0.0,0.0,39.12,-88.53,0.0,0.0,0,0,0,0,0,49,0,0,0,
44,2005,01,13,2005-01-13,01:35:00,3,MO,29,5,61.0,0,0,0.04,0.0,36.75,-90.32,0.0,0.0,0,0,0,0,0,23,0,0,0,
45,2005,01,13,2005-01-13,02:00:00,3,TN,47,1,50.0,0,0,0.01,0.0,35.2,-89.88,0.0,0.0,0,0,0,0,0,157,0,0,0,
46,2005,01,13,2005-01-13,02:27:00,3,AR,5,12,65.0,0,0,0.06,0.0,33.13,-91.97,0.0,0.0,0,0,0,0,0,3,0,0,0,
48,2005,01,13,2005-01-13,02:30:00,3,MS,28,9,55.0,0,0,0.005,0.0,34.82,-90.32,0.0,0.0,0,0,0,0,0,143,0,0,0,
47,2005,01,13,2005-01-13,02:30:00,3,MO,29,6,50.0,0,0,0.005,0.0,36.45,-89.97,0.0,0.0,0,0,0,0,0,69,0,0,0,
49,2005,01,13,2005-01-13,02:35:00,3,LA,22,2,50.0,15,0,0.0,0.0,30.23,-93.37,0.0,0.0,0,0,0,0,0,19,0,0,0,
50,2005,01,13,2005-01-13,02:45:00,3,MO,29,7,65.0,0,0,0.08,0.0,36.92,-89.45,0.0,0.0,0,0,0,0,0,133,0,0,0,
51,2005,01,13,2005-01-13,02:50:00,3,LA,22,3,50.0,0,0,0.002,0.0,30.85,-93.28,0.0,0.0,0,0,0,0,0,11,0,0,0,
53,2005,01,13,2005-01-13,02:58:00,3,IL,17,11,50.0,0,0,0.0,0.0,37.0,-89.18,0.0,0.0,0,0,0,0,0,3,0,0,0,
52,2005,01,13,2005-01-13,02:58:00,3,LA,22,4,65.0,0,0,0.08,0.0,32.48,-91.87,0.0,0.0,0,0,0,0,0,83,0,0,0,
54,2005,01,13,2005-01-13,02:59:00,3,IL,17,12,52.0,0,0,0.01,0.0,38.33,-88.75,0.0,0.0,0,0,0,0,0,81,0,0,0,
58,2005,01,13,2005-01-13,03:00:00,3,LA,22,7,60.0,0,0,0.01,0.0,32.48,-91.82,0.0,0.0,0,0,0,0,0,83,0,0,0,
57,2005,01,13,2005-01-13,03:00:00,3,LA,22,6,50.0,0,0,0.005,0.0,31.32,-92.43,0.0,0.0,0,0,0,0,0,79,0,0,0,
56,2005,01,13,2005-01-13,03:00:00,3,LA,22,5,50.0,0,0,0.01,0.0,30.68,-92.27,0.0,0.0,0,0,0,0,0,39,0,0,0,
55,2005,01,13,2005-01-13,03:00:00,3,TN,47,2,50.0,0,0,0.02,0.0,35.47,-89.92,0.0,0.0,0,0,0,0,0,167,0,0,0,
59,2005,01,13,2005-01-13,03:07:00,3,LA,22,8,50.0,0,0,0.002,0.0,30.82,-92.67,0.0,0.0,0,0,0,0,0,3,0,0,0,
60,2005,01,13,2005-01-13,03:15:00,3,IL,17,13,55.0,0,0,0.003,0.0,37.32,-88.93,0.0,0.0,0,0,0,0,0,87,0,0,0,
61,2005,01,13,2005-01-13,03:23:00,3,LA,22,9,67.0,0,0,0.06,0.0,31.98,-91.67,0.0,0.0,0,0,0,0,0,41,0,0,0,
62,2005,01,13,2005-01-13,03:28:00,3,LA,22,10,50.0,0,0,0.001,0.0,32.77,-91.48,0.0,0.0,0,0,0,0,0,123,0,0,0,
63,2005,01,13,2005-01-13,03:35:00,3,LA,22,11,50.0,0,0,0.002,0.0,30.08,-92.87,0.0,0.0,0,0,0,0,0,53,0,0,0,
64,2005,01,13,2005-01-13,03:45:00,3,LA,22,12,53.0,0,0,0.005,0.0,32.8,-91.18,0.0,0.0,0,0,0,0,0,35,0,0,0,
65,2005,01,13,2005-01-13,03:58:00,3,LA,22,13,68.0,0,0,0.04,0.0,32.02,-91.23,0.0,0.0,0,0,0,0,0,107,0,0,0,
66,2005,01,13,2005-01-13,04:08:00,3,IL,17,14,50.0,0,0,0.003,0.0,38.08,-88.17,0.0,0.0,0,0,0,0,0,193,0,0,0,
67,2005,01,13,2005-01-13,04:10:00,3,MS,28,10,55.0,0,0,0.01,0.0,32.35,-90.88,0.0,0.0,0,0,0,0,0,149,0,0,0,
68,2005,01,13,2005-01-13,04:15:00,3,TN,47,3,50.0,0,0,0.005,0.0,35.78,-89.12,0.0,0.0,0,0,0,0,0,33,0,0,0,
70,2005,01,13,2005-01-13,04:30:00,3,MS,28,11,50.0,0,0,0.005,0.0,34.75,-89.45,0.0,0.0,0,0,0,0,0,93,0,0,0,
69,2005,01,13,2005-01-13,04:30:00,3,TN,47,4,65.0,0,0,0.02,0.0,36.0,-88.93,0.0,0.0,0,0,0,0,0,53,0,0,0,
71,2005,01,13,2005-01-13,04:52:00,3,MS,28,12,50.0,0,0,0.0,0.0,32.85,-90.42,0.0,0.0,0,0,0,0,0,163,0,0,0,
72,2005,01,13,2005-01-13,05:00:00,3,MS,28,13,55.0,0,0,0.005,0.0,32.87,-90.42,0.0,0.0,0,0,0,0,0,163,0,0,0,
73,2005,01,13,2005-01-13,05:08:00,3,MS,28,14,55.0,0,0,0.01,0.0,32.55,-90.32,0.0,0.0,0,0,0,0,0,89,0,0,0,
74,2005,01,13,2005-01-13,05:15:00,3,MS,28,15,70.0,0,0,0.04,0.0,32.53,-90.17,0.0,0.0,0,0,0,0,0,89,0,0,0,
75,2005,01,13,2005-01-13,05:20:00,3,MS,28,16,55.0,0,0,0.005,0.0,31.93,-90.37,0.0,0.0,0,0,0,0,0,29,0,0,0,
76,2005,01,13,2005-01-13,05:25:00,3,MS,28,17,65.0,0,0,0.0,0.0,32.33,-90.22,0.0,0.0,0,0,0,0,0,49,0,0,0,
77,2005,01,13,2005-01-13,05:27:00,3,MS,28,18,58.0,0,0,0.01,0.0,32.33,-90.17,0.0,0.0,0,0,0,0,0,49,0,0,0,
78,2005,01,13,2005-01-13,05:32:00,3,MS,28,19,65.0,0,0,0.02,0.0,31.95,-90.23,0.0,0.0,0,0,0,0,0,29,0,0,0,
79,2005,01,13,2005-01-13,05:40:00,3,MS,28,20,65.0,0,0,0.02,0.0,32.65,-89.92,0.0,0.0,0,0,0,0,0,89,0,0,0,
80,2005,01,13,2005-01-13,05:43:00,3,MS,28,21,65.0,0,0,0.03,0.0,32.27,-89.98,0.0,0.0,0,0,0,0,0,121,0,0,0,
81,2005,01,13,2005-01-13,05:45:00,3,LA,22,14,50.0,0,0,0.004,0.0,30.47,-91.17,0.0,0.0,0,0,0,0,0,33,0,0,0,
82,2005,01,13,2005-01-13,05:47:00,3,MS,28,22,53.0,0,0,0.005,0.0,32.3,-89.98,0.0,0.0,0,0,0,0,0,121,0,0,0,
83,2005,01,13,2005-01-13,05:52:00,3,MS,28,23,53.0,0,0,0.003,0.0,33.38,-89.58,0.0,0.0,0,0,0,0,0,97,0,0,0,
85,2005,01,13,2005-01-13,06:05:00,3,MS,28,25,50.0,0,0,0.001,0.0,33.5,-89.3,0.0,0.0,0,0,0,0,0,155,0,0,0,
84,2005,01,13,2005-01-13,06:05:00,3,MS,28,24,55.0,0,0,0.01,0.0,33.03,-89.57,0.0,0.0,0,0,0,0,0,7,0,0,0,
86,2005,01,13,2005-01-13,06:11:00,3,MS,28,26,80.0,0,0,1.0,0.0,32.6,-89.55,0.0,0.0,0,0,0,0,0,79,0,0,0,
87,2005,01,13,2005-01-13,06:12:00,3,MS,28,27,55.0,0,0,0.005,0.0,33.32,-89.37,0.0,0.0,0,0,0,0,0,19,0,0,0,
89,2005,01,13,2005-01-13,06:15:00,3,MS,28,29,77.0,0,0,0.1,0.0,32.48,-89.53,0.0,0.0,0,0,0,0,0,123,0,0,0,
88,2005,01,13,2005-01-13,06:15:00,3,MS,28,28,58.0,0,0,0.01,0.0,31.87,-89.97,0.0,0.0,0,0,0,0,0,127,0,0,0,
91,2005,01,13,2005-01-13,06:22:00,3,MS,28,31,53.0,0,0,0.003,0.0,33.37,-89.23,0.0,0.0,0,0,0,0,0,19,0,0,0,
90,2005,01,13,2005-01-13,06:22:00,3,MS,28,30,55.0,0,0,0.01,0.0,33.2,-89.35,0.0,0.0,0,0,0,0,0,7,0,0,0,
92,2005,01,13,2005-01-13,06:25:00,3,MS,28,32,53.0,0,0,0.003,0.0,33.4,-89.17,0.0,0.0,0,0,0,0,0,19,0,0,0,
93,2005,01,13,2005-01-13,06:27:00,3,MS,28,33,55.0,0,0,0.005,0.0,31.95,-89.73,0.0,0.0,0,0,0,0,0,127,0,0,0,
94,2005,01,13,2005-01-13,06:28:00,3,MS,28,34,55.0,0,0,0.005,0.0,31.95,-89.77,0.0,0.0,0,0,0,0,0,127,0,0,0,
100,2005,01,13,2005-01-13,06:30:00,3,MS,28,37,50.0,0,0,0.002,0.0,33.72,-88.95,0.0,0.0,0,0,0,0,0,25,0,0,0,
99,2005,01,13,2005-01-13,06:30:00,3,MS,28,36,55.0,0,0,0.005,0.0,33.62,-89.08,0.0,0.0,0,0,0,0,0,155,0,0,0,
98,2005,01,13,2005-01-13,06:30:00,3,MS,28,35,55.0,0,0,0.02,0.0,32.18,-89.7,0.0,0.0,0,0,0,0,0,129,0,0,0,
97,2005,01,13,2005-01-13,06:30:00,3,LA,22,16,50.0,0,0,0.01,0.0,30.48,-90.95,0.0,0.0,0,0,0,0,0,63,0,0,0,
96,2005,01,13,2005-01-13,06:30:00,3,LA,22,15,50.0,0,0,0.005,0.0,30.23,-90.92,0.0,0.0,0,0,0,0,0,5,0,0,0,
95,2005,01,13,2005-01-13,06:30:00,3,TN,47,5,50.0,0,0,0.0,0.0,36.13,-87.87,0.0,0.0,0,0,0,0,0,85,0,0,0,
101,2005,01,13,2005-01-13,06:37:00,3,MS,28,38,70.0,0,0,0.17,0.0,32.5,-89.28,0.0,0.0,0,0,0,0,0,101,0,0,0,
102,2005,01,13,2005-01-13,06:40:00,3,MS,28,39,50.0,0,0,0.01,0.0,33.9,-88.88,0.0,0.0,0,0,0,0,0,17,0,0,0,
105,2005,01,13,2005-01-13,06:45:00,3,MS,28,42,58.0,0,0,0.01,0.0,33.13,-89.05,0.0,0.0,0,0,0,0,0,159,0,0,0,
104,2005,01,13,2005-01-13,06:45:00,3,MS,28,41,55.0,0,0,0.005,0.0,32.62,-89.15,0.0,0.0,0,0,0,0,0,99,0,0,0,
103,2005,01,13,2005-01-13,06:45:00,3,MS,28,40,63.0,0,0,0.04,0.0,32.55,-89.12,0.0,0.0,0,0,0,0,0,101,0,0,0,
106,2005,01,13,2005-01-13,06:55:00,3,MS,28,43,58.0,0,0,0.01,0.0,31.7,-89.63,0.0,0.0,0,0,0,0,0,31,0,0,0,
107,2005,01,13,2005-01-13,06:59:00,3,MS,28,44,80.0,0,0,0.2,0.0,33.45,-88.85,0.0,0.0,0,0,0,0,0,105,0,0,0,
109,2005,01,13,2005-01-13,07:00:00,3,LA,22,17,50.0,0,0,0.002,0.0,30.57,-90.43,0.0,0.0,0,0,0,0,0,105,0,0,0,
108,2005,01,13,2005-01-13,07:00:00,3,TN,47,6,50.0,0,0,0.0,0.0,35.78,-87.75,0.0,0.0,0,0,0,0,0,135,0,0,0,
110,2005,01,13,2005-01-13,07:10:00,3,MS,28,45,51.0,0,0,0.0,0.0,31.97,-89.3,0.0,0.0,0,0,0,0,0,61,0,0,0,
111,2005,01,13,2005-01-13,07:15:00,3,MS,28,46,68.0,0,0,0.02,0.0,32.78,-88.82,0.0,0.0,0,0,0,0,0,69,0,0,0,
