om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,2003,01,22,2003-01-22,05:45:00,3,AL,1,1,65.0,0,0,0.04,0.0,32.65,-85.37,0.0,0.0,0,0,0,0,0,81,0,0,0,
5017,2003,02,03,2003-02-03,17:10:00,3,MO,29,1,52.0,0,0,0.02,0.0,36.8,-89.95,0.0,0.0,0,0,0,0,0,207,0,0,0,
3541,2003,02,03,2003-02-03,18:00:00,3,KY,21,1,54.0,0,0,0.0,0.0,36.87,-89.02,0.0,0.0,0,0,0,0,0,39,0,0,0,
2545,2003,02,03,2003-02-03,20:30:00,3,IN,18,1,50.0,0,0,0.0,0.0,38.32,-86.15,0.0,0.0,0,0,0,0,0,61,0,0,0,
3542,2003,02,03,2003-02-03,21:15:00,3,KY,21,2,50.0,0,0,0.0,0.0,37.83,-85.95,0.0,0.0,0,0,0,0,0,93,0,0,0,
2,2003,02,04,2003-02-04,01:10:00,3,AL,1,2,50.0,0,0,0.001,0.0,33.62,-86.12,0.0,0.0,0,0,0,0,0,121,0,0,0,
1159,2003,02,04,2003-02-04,03:25:00,3,GA,13,1,50.0,0,0,0.004,0.0,33.52,-84.52,0.0,0.0,0,0,0,0,0,113,0,0,0,
9037,2003,02,04,2003-02-04,03:30:00,3,SC,45,1,50.0,0,0,0.001,0.0,34.85,-82.4,0.0,0.0,0,0,0,0,0,45,0,0,0,
6166,2003,02,04,2003-02-04,09:01:00,3,NC,37,1,51.0,0,0,0.0,0.0,34.22,-77.8,0.0,0.0,0,0,0,0,0,129,0,0,0,
3953,2003,02,06,2003-02-06,14:10:00,3,LA,22,1,75.0,0,0,0.08,0.0,30.0,-91.82,0.0,0.0,0,0,0,0,0,45,0,0,0,
2090,2003,02,11,2003-02-11,17:45:00,3,IL,17,1,53.0,0,0,0.0,0.0,40.95,-90.37,0.0,0.0,0,0,0,0,0,95,0,0,0,
