om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1999,01,01,1999-01-01,13:05:00,3,TX,48,1,0.0,0,0,0.07,0.0,30.67,-95.5,0.0,0.0,0,0,0,0,0,471,0,0,0,
2,1999,01,01,1999-01-01,15:38:00,3,TX,48,2,52.0,0,0,0.0,0.0,31.3,-94.73,0.0,0.0,0,0,0,0,0,5,0,0,0,
3,1999,01,01,1999-01-01,19:40:00,3,TX,48,3,61.0,0,0,0.0,0.0,32.5,-95.42,0.0,0.0,0,0,0,0,0,423,0,0,0,
4,1999,01,01,1999-01-01,19:45:00,3,TX,48,4,52.0,0,0,0.0,0.0,33.27,-94.87,0.0,0.0,0,0,0,0,0,449,0,0,0,
5,1999,01,01,1999-01-01,20:30:00,3,TX,48,5,52.0,0,0,0.0,0.0,32.27,-95.3,0.0,0.0,0,0,0,0,0,423,0,0,0,
6,1999,01,01,1999-01-01,20:30:00,3,TX,48,6,52.0,0,0,0.0,0.0,32.27,-95.3,0.0,0.0,0,0,0,0,0,423,0,0,0,
7,1999,01,01,1999-01-01,20:30:00,3,TX,48,7,52.0,0,0,0.0,0.0,32.23,-95.22,0.0,0.0,0,0,0,0,0,423,0,0,0,
8,1999,01,01,1999-01-01,20:45:00,3,TX,48,8,52.0,0,0,0.0,0.0,32.33,-94.88,0.0,0.0,0,0,0,0,0,401,0,0,0,
9,1999,01,01,1999-01-01,20:45:00,3,TX,48,9,52.0,0,0,0.0,0.0,32.38,-94.88,0.0,0.0,0,0,0,0,0,183,0,0,0,
10,1999,01,01,1999-01-01,20:45:00,3,TX,48,10,52.0,0,0,0.0,0.0,32.48,-94.87,0.0,0.0,0,0,0,0,0,183,0,0,0,
11,1999,01,01,1999-01-01,20:45:00,3,TX,48,11,52.0,0,0,0.0,0.0,32.75,-95.08,0.0,0.0,0,0,0,0,0,459,0,0,0,
12,1999,01,01,1999-01-01,20:45:00,3,TX,48,12,52.0,0,0,0.0,0.0,31.65,-95.07,0.0,0.0,0,0,0,0,0,73,0,0,0,
13,1999,01,01,1999-01-01,20:55:00,3,TX,48,13,52.0,0,0,0.0,0.0,31.83,-95.0,0.0,0.0,0,0,0,0,0,73,0,0,0,
14,1999,01,01,1999-01-01,21:05:00,3,TX,48,14,52.0,0,0,0.0,0.0,32.57,-94.57,0.0,0.0,0,0,0,0,0,203,0,0,0,
15,1999,01,01,1999-01-01,21:15:00,3,TX,48,15,52.0,0,0,0.0,0.0,32.15,-94.78,0.0,0.0,0,0,0,0,0,401,0,0,0,
16,1999,01,01,1999-01-01,21:15:00,3,TX,48,16,61.0,0,0,0.02,0.0,32.15,-94.78,0.0,0.0,0,0,0,0,0,401,0,0,0,
17,1999,01,01,1999-01-01,21:20:00,3,TX,48,17,52.0,0,0,0.0,0.0,32.67,-94.33,0.0,0.0,0,0,0,0,0,203,0,0,0,
18,1999,01,01,1999-01-01,22:20:00,3,LA,22,1,52.0,0,0,0.0,0.0,32.33,-93.83,0.0,0.0,0,0,0,0,0,17,0,0,0,
19,1999,01,01,1999-01-01,22:25:00,3,LA,22,2,61.0,0,0,0.05,0.0,32.48,-93.75,0.0,0.0,0,0,0,0,0,17,0,0,0,
20,1999,01,01,1999-01-01,22:30:00,3,LA,22,3,52.0,0,0,0.0,0.0,32.28,-93.82,0.0,0.0,0,0,0,0,0,31,0,0,0,
21,1999,01,01,1999-01-01,22:47:00,3,LA,22,4,52.0,0,0,0.0,0.0,32.42,-93.47,0.0,0.0,0,0,0,0,0,15,0,0,0,
22,1999,01,01,1999-01-01,23:00:00,3,TX,48,18,52.0,0,0,0.0,0.0,31.6,-94.67,0.0,0.0,0,0,0,0,0,347,0,0,0,
23,1999,01,01,1999-01-01,23:24:00,3,TX,48,19,52.0,0,0,0.005,0.0,29.73,-95.37,0.0,0.0,0,0,0,0,0,201,0,0,0,
24,1999,01,01,1999-01-01,23:51:00,3,TX,48,20,0.0,0,0,0.01,0.0,30.37,-94.32,0.0,0.0,0,0,0,0,0,199,0,0,0,
25,1999,01,02,1999-01-02,00:20:00,3,TX,48,21,0.0,0,0,0.02,0.0,30.2,-94.8,0.0,0.0,0,0,0,0,0,291,0,0,0,
26,1999,01,02,1999-01-02,01:00:00,3,LA,22,5,0.0,0,0,0.1,0.0,30.93,-92.93,0.0,0.0,0,0,0,0,0,115,0,0,0,
