om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1996,01,02,1996-01-02,01:10:00,3,FL,12,1,0.0,0,0,0.0,0.0,28.02,-81.72,0.0,0.0,0,0,0,0,0,105,0,0,0,
2,1996,01,02,1996-01-02,10:30:00,3,FL,12,2,55.0,0,0,0.0,0.0,30.17,-81.7,0.0,0.0,0,0,0,0,0,19,0,0,0,
3,1996,01,02,1996-01-02,11:30:00,3,FL,12,3,55.0,0,0,0.0,0.0,30.07,-81.87,0.0,0.0,0,0,0,0,0,19,0,0,0,
4,1996,01,02,1996-01-02,13:00:00,3,FL,12,4,55.0,0,0,0.0,0.0,30.05,-81.4,0.0,0.0,0,0,0,0,0,109,0,0,0,
5,1996,01,02,1996-01-02,13:15:00,3,FL,12,5,55.0,0,0,0.0,0.0,29.68,-81.33,0.0,0.0,0,0,0,0,0,35,0,0,0,
6,1996,01,02,1996-01-02,14:45:00,3,GA,13,1,0.0,0,0,0.0,0.0,33.12,-84.08,0.0,0.0,0,0,0,0,0,171,0,0,0,
7,1996,01,02,1996-01-02,16:05:00,3,GA,13,2,0.0,0,0,0.0,0.0,33.22,-82.37,0.0,0.0,0,0,0,0,0,163,0,0,0,
8,1996,01,02,1996-01-02,17:35:00,3,SC,45,1,50.0,0,0,0.0,0.0,33.6,-81.85,0.0,0.0,0,0,0,0,0,3,0,0,0,
9,1996,01,02,1996-01-02,17:40:00,3,SC,45,2,50.0,0,0,0.0,0.0,33.6,-81.72,0.0,0.0,0,0,0,0,0,3,0,0,0,
10,1996,01,02,1996-01-02,17:45:00,3,FL,12,6,0.0,0,0,0.0,0.0,28.83,-82.15,0.0,0.0,0,0,0,0,0,119,0,0,0,
12,1996,01,07,1996-01-07,05:15:00,3,FL,12,8,50.0,0,0,0.0,0.0,25.9,-80.23,0.0,0.0,0,0,0,0,0,25,0,0,0,
13,1996,01,11,1996-01-11,18:45:00,3,AL,1,1,0.0,0,0,0.0,0.0,31.32,-85.85,0.0,0.0,0,0,0,0,0,31,0,0,0,
14,1996,01,11,1996-01-11,19:05:00,3,AL,1,2,0.0,0,0,0.0,0.0,31.32,-85.55,0.0,0.0,0,0,0,0,0,45,0,0,0,
15,1996,01,11,1996-01-11,19:38:00,3,AL,1,3,0.0,0,0,0.0,0.0,31.35,-85.35,0.0,0.0,0,0,0,0,0,67,0,0,0,
16,1996,01,12,1996-01-12,03:50:00,3,NC,37,1,91.0,0,0,0.5,0.0,34.68,-76.95,0.0,0.0,0,0,0,0,0,31,0,0,0,
17,1996,01,15,1996-01-15,05:00:00,3,OR,41,1,53.0,0,0,0.0,0.0,44.12,-124.13,0.0,0.0,0,0,0,0,0,39,0,0,0,
19,1996,01,15,1996-01-15,05:00:00,3,OR,41,3,74.0,0,0,0.0,0.0,44.92,-123.32,0.0,0.0,0,0,0,0,0,53,0,0,0,
20,1996,01,15,1996-01-15,05:00:00,3,OR,41,4,0.0,0,0,1.5,0.0,44.93,-124.02,0.0,0.0,0,0,0,0,0,41,0,0,0,
21,1996,01,15,1996-01-15,05:00:00,3,OR,41,5,0.0,0,0,0.0,0.0,45.4,-122.5,0.0,0.0,0,0,0,0,0,5,0,0,0,
22,1996,01,17,1996-01-17,18:50:00,3,OK,40,1,52.0,0,0,0.0,0.0,35.08,-97.43,0.0,0.0,0,0,0,0,0,87,0,0,0,
23,1996,01,17,1996-01-17,18:50:00,3,OK,40,2,52.0,0,0,0.0,0.0,36.2,-94.92,0.0,0.0,0,0,0,0,0,41,0,0,0,
24,1996,01,17,1996-01-17,19:02:00,3,OK,40,3,52.0,0,0,0.0,0.0,36.42,-94.85,0.0,0.0,0,0,0,0,0,41,0,0,0,
25,1996,01,17,1996-01-17,19:40:00,3,OK,40,4,52.0,0,0,0.0,0.0,36.23,-96.57,0.0,0.0,0,0,0,0,0,117,0,0,0,
26,1996,01,17,1996-01-17,20:10:00,3,OK,40,5,0.0,0,0,0.0,0.0,35.97,-96.08,0.0,0.0,0,0,0,0,0,37,0,0,0,
27,1996,01,17,1996-01-17,20:10:00,3,OK,40,6,52.0,0,0,0.0,0.0,36.25,-96.27,0.0,0.0,0,0,0,0,0,113,0,0,0,
28,1996,01,17,1996-01-17,20:15:00,3,OK,40,7,0.0,0,0,0.0,0.0,35.42,-94.6,0.0,0.0,0,0,0,0,0,135,0,0,0,
29,1996,01,17,1996-01-17,20:45:00,3,AR,5,1,0.0,0,0,0.0,0.0,36.07,-94.17,0.0,0.0,0,0,0,0,0,143,0,0,0,
30,1996,01,17,1996-01-17,20:45:00,3,OK,40,8,52.0,0,0,0.0,0.0,34.8,-96.95,0.0,0.0,0,0,0,0,0,49,0,0,0,
33,1996,01,17,1996-01-17,21:00:00,3,TX,48,1,0.0,0,0,0.0,0.0,31.45,-98.57,0.0,0.0,0,0,0,0,0,333,0,0,0,
31,1996,01,17,1996-01-17,21:00:00,3,OK,40,9,0.0,0,0,0.0,0.0,34.17,-97.42,0.0,0.0,0,0,0,0,0,19,0,0,0,
32,1996,01,17,1996-01-17,21:00:00,3,OK,40,10,0.0,0,0,0.0,0.0,34.18,-97.13,0.0,0.0,0,0,0,0,0,19,0,0,0,
34,1996,01,17,1996-01-17,21:12:00,3,OK,40,11,0.0,0,0,0.0,0.0,36.5,-95.47,0.0,0.0,0,0,0,0,0,131,0,0,0,
