om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1979,01,02,1979-01-02,10:30:00,3,FL,12,1,50.0,0,0,0.0,0.0,27.6,-82.72,0.0,0.0,0,0,0,0,0,57,0,0,0,
2,1979,01,18,1979-01-18,20:00:00,3,TX,48,1,0.0,0,0,0.0,0.0,32.23,-97.38,0.0,0.0,0,0,0,0,0,217,0,0,0,
3,1979,01,18,1979-01-18,20:30:00,3,TX,48,2,0.0,0,0,0.0,0.0,32.23,-97.38,0.0,0.0,0,0,0,0,0,251,0,0,0,
4,1979,01,19,1979-01-19,15:03:00,3,TX,48,3,60.0,0,0,0.0,0.0,32.83,-97.05,0.0,0.0,0,0,0,0,0,113,0,0,0,
5,1979,01,19,1979-01-19,15:16:00,3,TX,48,4,53.0,0,0,0.0,0.0,32.85,-96.85,0.0,0.0,0,0,0,0,0,113,0,0,0,
6,1979,01,19,1979-01-19,15:30:00,3,TX,48,5,0.0,0,0,0.0,0.0,32.83,-96.83,0.0,0.0,0,0,0,0,0,113,0,0,0,
7,1979,01,19,1979-01-19,18:30:00,3,LA,22,1,0.0,0,0,0.0,0.0,29.97,-91.22,0.0,0.0,0,0,0,0,0,27,0,0,0,
8,1979,01,19,1979-01-19,18:30:00,3,LA,22,2,0.0,0,0,0.0,0.0,32.8,-93.05,0.0,0.0,0,0,0,0,0,7,0,0,0,
9,1979,01,19,1979-01-19,21:00:00,3,LA,22,3,0.0,0,0,0.0,0.0,31.5,-93.47,0.0,0.0,0,0,0,0,0,85,0,0,0,
10,1979,01,20,1979-01-20,04:20:00,3,LA,22,4,0.0,0,0,0.0,0.0,30.48,-92.7,0.0,0.0,0,0,0,0,0,53,0,0,0,
11,1979,01,20,1979-01-20,17:30:00,3,MS,28,1,0.0,0,0,0.0,0.0,31.87,-90.18,0.0,0.0,0,0,0,0,0,29,0,0,0,
12,1979,01,20,1979-01-20,20:40:00,3,AL,1,1,0.0,0,0,0.0,0.0,33.05,-87.45,0.0,0.0,0,0,0,0,0,125,0,0,0,
13,1979,01,21,1979-01-21,00:30:00,3,VA,51,1,0.0,0,0,0.0,0.0,37.33,-78.0,0.0,0.0,0,0,0,0,0,7,0,0,0,
