om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1992,01,08,1992-01-08,02:40:00,3,TX,48,1,0.0,0,0,0.0,0.0,32.78,-94.07,0.0,0.0,0,0,0,0,0,315,0,0,0,
2,1992,01,12,1992-01-12,05:30:00,3,AZ,4,1,0.0,0,0,4.0,0.0,32.23,-110.93,0.0,0.0,0,0,0,0,0,19,0,0,0,
3,1992,01,12,1992-01-12,12:00:00,3,NM,35,1,0.0,0,0,4.0,0.0,32.32,-106.78,0.0,0.0,0,0,0,0,0,13,0,0,0,
4,1992,01,12,1992-01-12,22:30:00,3,FL,12,1,0.0,0,0,3.0,0.0,30.75,-86.6,0.0,0.0,0,0,0,0,0,91,0,0,0,
5,1992,01,13,1992-01-13,01:05:00,3,FL,12,2,0.0,0,0,4.0,0.0,30.62,-84.75,0.0,0.0,0,0,0,0,0,39,0,0,0,
6,1992,01,13,1992-01-13,05:00:00,3,GA,13,1,0.0,0,0,2.0,0.0,31.58,-84.17,0.0,0.0,0,0,0,0,0,95,0,0,0,
7,1992,01,13,1992-01-13,14:47:00,3,AL,1,1,0.0,0,0,0.0,0.0,31.58,-86.72,0.0,0.0,0,0,0,0,0,13,0,0,0,
8,1992,01,13,1992-01-13,15:30:00,3,AL,1,2,0.0,0,0,0.0,0.0,30.68,-88.23,0.0,0.0,0,0,0,0,0,97,0,0,0,
9,1992,01,13,1992-01-13,15:40:00,3,AL,1,3,0.0,0,0,0.0,0.0,31.58,-86.45,0.0,0.0,0,0,0,0,0,41,0,0,0,
10,1992,01,13,1992-01-13,17:10:00,3,GA,13,2,0.0,0,0,2.0,0.0,32.08,-84.73,0.0,0.0,0,0,0,0,0,259,0,0,0,
11,1992,01,13,1992-01-13,17:20:00,3,GA,13,3,0.0,0,0,2.0,0.0,32.32,-84.52,0.0,0.0,0,0,0,0,0,197,0,0,0,
12,1992,01,13,1992-01-13,17:40:00,3,GA,13,4,0.0,0,0,3.0,0.0,32.73,-83.98,0.0,0.0,0,0,0,0,0,79,0,0,0,
13,1992,01,13,1992-01-13,19:45:00,3,GA,13,5,0.0,0,0,3.0,0.0,32.58,-83.82,0.0,0.0,0,0,0,0,0,225,0,0,0,
14,1992,01,13,1992-01-13,20:40:00,3,TN,47,1,0.0,0,0,2.0,0.0,35.72,-86.4,0.0,0.0,0,0,0,0,0,149,0,0,0,
15,1992,01,13,1992-01-13,21:22:00,3,GA,13,6,0.0,0,0,2.0,0.0,34.1,-85.33,0.0,0.0,0,0,0,0,0,115,0,0,0,
16,1992,01,13,1992-01-13,21:50:00,3,GA,13,7,0.0,0,0,3.0,0.0,34.48,-84.93,0.0,0.0,0,0,0,0,0,129,0,0,0,
17,1992,01,13,1992-01-13,22:05:00,3,TN,47,2,0.0,0,0,2.0,0.0,35.88,-86.92,0.0,0.0,0,0,0,0,0,187,0,0,0,
